name,price,speed,modules,color,first_word_latency,cas_latency
TEAMGROUP T-Force Delta RGB 32 GB,,"43,200","1,32",White,10,16
TEAMGROUP T-Force Delta RGB 64 GB,,"43,200","2,32",White,10,16
Kingston FURY Renegade 8 GB,,"42,666","1,8",Black,9.752,13
G.Skill Trident Z5 RGB 64 GB,,"55,600","2,32",White / Black,10.714,30
G.Skill Trident Z5 RGB 32 GB,,"55,200","2,16",White / Black,13.846,36
G.Skill Trident Z5 RGB 32 GB,,"55,600","2,16",Black,12.857,36
G.Skill Trident Z5 RGB 32 GB,,"55,600","2,16",White / Black,14.286,40
G.Skill Trident Z5 RGB 32 GB,,"55,600","2,16",White / Black,14.286,40
G.Skill Trident Z5 RGB 32 GB,,"55,600","2,16",Black,14.286,40
G.Skill Trident Z5 RGB 32 GB,,"56,000","2,16",Black,13.333,40
Kingston Server Premier 16 GB,59.11,"42,666","1,16",,14.254,19
Kingston Server Premier 16 GB,64.77,"42,666","1,16",,14.254,19
Kingston Server Premier 8 GB,,"42,933","1,8",,14.32,21
Kingston Server Premier 16 GB,,"42,933","1,16",,14.32,21
Kingston Server Premier 16 GB,,"42,933","1,16",,14.32,21
Kingston Server Premier 32 GB,,"42,666","1,32",,14.254,19
Kingston Server Premier 32 GB,111.08,"42,666","1,32",,14.254,19
Kingston Server Premier 32 GB,,"42,666","1,32",,14.254,19
Kingston Server Premier 32 GB,,"42,666","1,32",,14.254,19
Kingston Server Premier 32 GB,113.05,"42,666","1,32",,14.254,19
Kingston Server Premier 16 GB,,"42,666","1,16",,14.254,19
Kingston Server Premier 16 GB,,"42,666","1,16",,14.254,19
Kingston Server Premier 16 GB,63.63,"42,666","1,16",,14.254,19
Kingston Server Premier 16 GB,59.12,"42,666","1,16",,14.254,19
Kingston Server Premier 16 GB,65.11,"42,666","1,16",,14.254,19
Kingston Server Premier 16 GB,,"42,933","1,16",,14.32,21
Kingston Server Premier 16 GB,65.23,"43,200","1,16",,13.75,22
Kingston Server Premier 16 GB,68.01,"43,200","1,16",,13.75,22
Kingston Server Premier 32 GB,,"43,200","1,32",,13.75,22
Kingston ValueRAM 16 GB,46.38,"42,666","1,16",,14.254,19
G.Skill Ripjaws S5 32 GB,,"55,200","2,16",White,13.846,36
G.Skill Ripjaws S5 32 GB,,"55,200","2,16",Black,13.846,36
G.Skill Ripjaws S5 32 GB,,"55,200","2,16",Black,15.385,40
G.Skill Ripjaws S5 32 GB,,"55,600","2,16",White,10,28
G.Skill Ripjaws S5 32 GB,,"55,600","2,16",Black,12.857,36
G.Skill Ripjaws S5 32 GB,,"55,600","2,16",White,12.857,36
G.Skill Ripjaws S5 32 GB,,"55,600","2,16",White,12.857,36
G.Skill Ripjaws S5 32 GB,,"55,600","2,16",White,14.286,40
G.Skill Ripjaws S5 32 GB,,"55,600","2,16",Black,14.286,40
G.Skill Ripjaws S5 32 GB,,"55,600","2,16",White,14.286,40
G.Skill Ripjaws S5 32 GB,,"55,600","2,16",White,14.286,40
ADATA XPG GAMMIX D20 8 GB,,"43,200","1,8",Black / Silver,10,16
ADATA XPG GAMMIX D20 16 GB,,"43,200","1,16",Black / Silver,10,16
ADATA XPG GAMMIX D20 32 GB,,"43,200","1,32",Black / Silver,10,16
ADATA XPG GAMMIX D20 8 GB,,"43,600","1,8",Black / Silver,10,18
ADATA XPG GAMMIX D20 16 GB,,"43,600","1,16",Black / Silver,10,18
ADATA XPG GAMMIX D20 8 GB,,"44,133","1,8",Black / Silver,9.194,19
ADATA XPG GAMMIX D20 16 GB,,"43,200","2,8",Black / Silver,10,16
ADATA XPG GAMMIX D20 32 GB,,"43,600","2,16",Black / Silver,10,18
ADATA XPG GAMMIX D20 32 GB,,"43,600","2,16",Black / Silver,10,18
ADATA XPG GAMMIX D20 8 GB,,"43,200","1,8",Gray / Silver,10,16
ADATA XPG GAMMIX D20 8 GB,,"43,200","1,8",Gray / Silver,10,16
ADATA XPG GAMMIX D20 8 GB,,"43,200","1,8",Gray / Silver,10,16
ADATA XPG GAMMIX D20 16 GB,,"43,200","1,16",Gray / Silver,10,16
ADATA XPG GAMMIX D20 32 GB,,"43,200","1,32",Gray / Silver,10,16
ADATA XPG GAMMIX D20 8 GB,,"43,600","1,8",Gray / Silver,10,18
ADATA XPG GAMMIX D20 16 GB,,"43,600","1,16",Gray / Silver,10,18
ADATA XPG GAMMIX D20 16 GB,,"43,600","1,16",Gray / Silver,10,18
ADATA XPG GAMMIX D20 16 GB,,"43,600","1,16",Gray / Silver,10,18
ADATA XPG GAMMIX D20 8 GB,,"44,133","1,8",Gray / Silver,9.194,19
ADATA XPG GAMMIX D20 16 GB,,"43,200","2,8",Gray / Silver,10,16
ADATA XPG GAMMIX D20 32 GB,,"43,200","2,16",Gray / Silver,10,16
ADATA XPG GAMMIX D20 32 GB,,"43,200","2,16",Gray / Silver,10,16
ADATA XPG GAMMIX D20 16 GB,,"43,600","2,8",Gray / Silver,10,18
ADATA XPG GAMMIX D20 32 GB,,"43,600","2,16",Gray / Silver,10,18
ADATA XPG GAMMIX D20 32 GB,,"43,600","2,16",Gray / Silver,10,18
ADATA XPG GAMMIX D20 32 GB,,"43,600","2,16",Gray / Silver,10,18
ADATA XPG GAMMIX D20 16 GB,,"44,133","2,8",Gray / Silver,9.194,19
V-Color XSky RGB 32 GB,,"56,000","2,16",Gold,12,36
V-Color XSky RGB 32 GB,,"56,400","2,16",White,10,32
V-Color XSky RGB 32 GB,,"56,400","2,16",Black,10,32
ADATA XPG Z1 16 GB,,"43,200","2,8",Silver,11.25,18
TEAMGROUP T-Force Xtreem ARGB 16 GB,,"44,533","2,8",Black,7.942,18
TEAMGROUP T-Force Xtreem ARGB 64 GB,,"43,200","8,8",Black,10,16
TEAMGROUP T-Force Xtreem ARGB 128 GB,,"43,600","8,16",Black,10,18
Lexar Hades RGB 8 GB,,"43,200","1,8",Black,11.25,18
Lexar Hades RGB 32 GB,,"43,200","2,16",Black,11.25,18
Lexar Hades OC 32 GB,,"43,200","2,16",Gray / Black,11.25,18
Lexar Hades OC 32 GB,,"43,200","2,16",Gray / Black,11.25,18
Lexar Hades OC 8 GB,,"43,600","1,8",Gray / Black,10,18
TEAMGROUP T-Force Vulcan 32 GB,,"55,600","2,16",Red,14.286,40
VisionTek 901512 16 GB,,"54,800","1,16",,16.667,40
V-Color Prism Pro 32 GB,,"43,600","2,16",Silver,10,18
V-Color Prism Pro 32 GB,,"43,200","2,16",Black,10,16
V-Color Prism Pro 32 GB,,"43,200","2,16",Silver,10,16
TEAMGROUP T-Force Delta RGB 8 GB,,"44,000","1,8",Black,10,20
TEAMGROUP T-Force Delta RGB 8 GB,,"44,000","1,8",White,10,20
TEAMGROUP T-Force Delta RGB 16 GB,,"44,000","2,8",White,8,16
TEAMGROUP T-Force Dark Z 16 GB,,"42,666","2,8",Red,12.003,16
TEAMGROUP T-Force Dark Z 32 GB,,"42,666","2,16",Red,12.003,16
TEAMGROUP T-Force Dark Z 32 GB,,"42,666","2,16",Gray,12.003,16
TEAMGROUP T-Force Dark Z 16 GB,,"42,666","2,8",Gray,12.003,16
TEAMGROUP T-Force Dark Z 64 GB,,"43,000","2,32",Red,10.667,16
TEAMGROUP T-Force Dark Z 64 GB,,"43,200","2,32",Gray,10,16
TEAMGROUP T-Force Dark Z 64 GB,,"43,600","2,32",Gray,8.889,16
TEAMGROUP T-Force Dark Z 16 GB,,"43,200","2,8",Red,10,16
TEAMGROUP T-Force Dark Z 64 GB,,"43,200","2,32",Red,10,16
TEAMGROUP T-Force Dark Z 64 GB,,"42,666","2,32",Gray,13.503,18
TEAMGROUP Elite 4 GB,,"42,133","1,4",Black,14.065,15
TEAMGROUP Elite 16 GB,,"42,133","1,16",Black,14.065,15
TEAMGROUP Elite 32 GB,,"42,133","4,8",Black,14.065,15
TEAMGROUP Elite 16 GB,,"42,133","4,4",Black,14.065,15
TEAMGROUP Elite 32 GB,,"42,133","2,16",Black,14.065,15
TEAMGROUP Elite 16 GB,,"42,133","2,8",Black,14.065,15
TEAMGROUP Elite 8 GB,,"42,133","2,4",Black,14.065,15
TEAMGROUP Elite 32 GB,,"42,400","1,32",Black,13.333,16
TEAMGROUP Elite 16 GB,,"42,400","1,16",Black,13.333,16
TEAMGROUP Elite 32 GB,,"42,400","4,8",Black,13.333,16
TEAMGROUP Elite 16 GB,,"42,400","4,4",Black,13.333,16
TEAMGROUP Elite 4 GB,,"42,666","1,4",Black,14.254,19
TEAMGROUP Elite 32 GB,,"42,666","4,8",Black,14.254,19
TEAMGROUP Elite 16 GB,,"42,666","4,4",Black,14.254,19
TEAMGROUP Elite 64 GB,,"42,666","2,32",Black,14.254,19
TEAMGROUP Elite 16 GB,,"42,666","2,8",Black,14.254,19
TEAMGROUP Elite 8 GB,,"42,666","2,4",Black,14.254,19
TEAMGROUP Elite 4 GB,,"43,200","1,4",Black,13.75,22
TEAMGROUP Elite 8 GB,,"43,200","2,4",Black,13.75,22
TEAMGROUP T-Force Xtreem ARGB 16 GB,,"44,533","2,8",White,7.942,18
TEAMGROUP T-Force Xtreem ARGB 16 GB,,"45,066","2,8",White,7.896,20
TEAMGROUP T-Force Xtreem 16 GB,,"45,066","2,8",Black / White,7.896,20
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 8 GB,,"42,400","1,8",Black / Gold,13.333,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,,"42,400","1,16",Black / Gold,13.333,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,,"42,400","2,8",Black / Gold,13.333,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,,"42,400","2,16",Black / Gold,13.333,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,,"42,666","2,16",Black / Gold,13.503,18
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,,"42,666","2,8",Black / Gold,13.503,18
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 8 GB,,"42,666","1,8",Black / Gold,13.503,18
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,,"42,666","1,16",Black / Gold,13.503,18
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,,"42,933","1,16",Black / Gold,10.91,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 8 GB,,"42,933","1,8",Black / Gold,10.91,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,,"42,933","2,16",Black / Gold,10.91,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 8 GB,,"43,200","1,8",Black / Gold,10,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,,"43,200","1,16",Black / Gold,10,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,,"43,200","1,16",Black / Gold,10,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,,"43,200","1,32",Black / Gold,10,16
TEAMGROUP T-Force Vulcan TUF Gaming Alliance 32 GB,,"42,400","2,16",Black / Gold,12.5,15
TEAMGROUP T-Force Vulcan TUF Gaming Alliance 16 GB,,"42,666","2,8",Black / Gold,13.503,18
TEAMGROUP T-Force Vulcan TUF Gaming Alliance 32 GB,,"42,666","2,16",Black / Gold,13.503,18
ADATA XPG GAMMIX D45 64 GB,,"43,200","2,32",White,10,16
ADATA XPG GAMMIX D45 16 GB,,"43,600","1,16",White,10,18
ADATA XPG GAMMIX D45 8 GB,,"43,600","1,8",White,10,18
ADATA XPG GAMMIX D45 32 GB,,"43,200","1,32",White,10,16
ADATA XPG GAMMIX D45 32 GB,,"43,200","2,16",Black,10,16
ADATA XPG SPECTRIX D50 16 GB,,"44,133","1,16",Black,9.194,19
ADATA XPG SPECTRIX D50 8 GB,,"43,000","1,8",White,10.667,16
V-Color XSky RGB 32 GB,,"56,200","2,16",White,11.613,36
V-Color XSky RGB 32 GB,,"56,200","2,16",Silver,11.613,36
Mushkin Redline Lumina 64 GB,,"42,666","2,32",White,12.003,16
Mushkin Redline Lumina 16 GB,,"42,666","2,8",White,12.003,16
Mushkin Redline Lumina 32 GB,,"42,800","2,16",White,12.143,17
Mushkin Redline Lumina 64 GB,,"42,800","2,32",White,12.143,17
Mushkin Redline Lumina 16 GB,,"42,800","2,8",White,12.143,17
Mushkin Redline Lumina 32 GB,,"43,000","2,16",White,10.667,16
Mushkin Redline Lumina 64 GB,,"43,000","2,32",White,10.667,16
Mushkin Redline Lumina 16 GB,,"43,000","2,8",White,10.667,16
Mushkin Redline Lumina 32 GB,,"43,200","2,16",White,10,16
Mushkin Redline Lumina 32 GB,,"42,800","2,16",Black,12.143,17
Mushkin Redline Lumina 64 GB,,"42,800","2,32",Black,12.143,17
Mushkin Redline Lumina 32 GB,,"43,000","2,16",Black,10.667,16
Mushkin Redline Lumina 64 GB,,"43,000","2,32",Black,10.667,16
Mushkin Redline Lumina 16 GB,,"43,000","2,8",Black,10.667,16
Mushkin Redline 32 GB,,"42,400","2,16",White,12.5,15
Mushkin Redline 16 GB,,"42,400","2,8",White,12.5,15
Mushkin Redline 32 GB,,"42,666","2,16",White,12.003,16
Mushkin Redline 64 GB,,"42,666","2,32",White,12.003,16
Mushkin Redline 16 GB,,"42,666","2,8",White,12.003,16
Mushkin Redline 32 GB,,"42,800","2,16",White,12.143,17
Mushkin Redline 64 GB,,"42,800","2,32",White,12.143,17
Mushkin Redline 16 GB,,"42,800","2,8",White,12.143,17
Mushkin Redline 32 GB,,"43,000","2,16",White,10.667,16
Mushkin Redline 64 GB,,"43,000","2,32",White,10.667,16
Mushkin Redline 16 GB,,"43,000","2,8",White,10.667,16
Mushkin Redline 64 GB,,"43,600","2,32",White,10,18
Mushkin Redline 16 GB,,"43,600","2,8",Black,10,18
Mushkin Redline 32 GB,,"43,600","2,16",Black,10,18
Mushkin Redline 16 GB,,"43,600","2,8",Black,8.889,16
Mushkin Redline 16 GB,,"43,200","2,8",Black,8.75,14
Mushkin Redline 16 GB,,"43,000","2,8",Black,10.667,16
Mushkin Redline 64 GB,,"43,000","2,32",Black,10.667,16
Mushkin Redline 32 GB,,"43,000","2,16",Black,10.667,16
Mushkin Redline 16 GB,82.63,"42,800","2,8",Black,12.143,17
Mushkin Redline 64 GB,,"42,800","2,32",Black,12.143,17
Mushkin Redline 32 GB,,"42,666","2,16",Black,12.003,16
Mushkin Redline 16 GB,,"42,400","2,8",Black,12.5,15
Mushkin Redline 64 GB,,"42,400","2,32",Black,12.5,15
Mushkin Redline 32 GB,,"42,400","2,16",Black,12.5,15
Mushkin Redline 16 GB,,"32,400","2,8",Black,9.167,11
Mushkin Redline 8 GB,,"32,400","2,4",Black,9.167,11
Mushkin Redline 8 GB,,"32,133","2,4",Black,9.376,10
Mushkin Redline 16 GB,,"32,133","2,8",Black,9.376,10
Mushkin Redline 8 GB,,"31,600","2,4",Black,11.25,9
Mushkin Redline 64 GB,,"43,600","2,32",Black,8.889,16
Mushkin Redline Lumina 32 GB,,"43,600","2,16",Black,8.889,16
Mushkin Redline 64 GB,,"42,666","2,32",,14.254,19
Mushkin Redline 16 GB,,"42,666","2,8",,14.254,19
Mushkin Redline 32 GB,108.99,"42,933","2,16",,11.592,17
Mushkin Redline 64 GB,147.57,"42,933","2,32",,11.592,17
Mushkin Redline 32 GB,,"42,933","2,16",,14.32,21
Mushkin Redline 64 GB,,"42,933","2,32",,14.32,21
Mushkin Redline 16 GB,,"42,933","2,8",,14.32,21
Mushkin Redline 32 GB,,"43,000","2,16",,10.667,16
Mushkin Redline 64 GB,,"43,000","2,32",,10.667,16
Mushkin Redline 16 GB,,"43,000","2,8",,10.667,16
Mushkin Redline 16 GB,,"43,200","2,8",,13.75,22
Mushkin Redline Lumina 32 GB,101.84,"42,666","2,16",Black,12.003,16
Mushkin Redline Lumina 64 GB,198.9,"42,666","2,32",Black,12.003,16
Mushkin Redline 64 GB,,"43,200","2,32",Black,8.75,14
Mushkin Redline 32 GB,,"43,600","2,16",Black,8.889,16
Mushkin Redline 32 GB,,"44,133","2,16",Black,9.194,19
Mushkin Redline 64 GB,,"42,666","2,32",Red,12.003,16
Mushkin Redline 16 GB,,"42,666","2,8",Red,12.003,16
Mushkin Redline 64 GB,,"43,600","2,32",Red,10,18
Mushkin Redline 16 GB,,"43,466","2,8",Red,9.233,16
Mushkin Redline 64 GB,,"43,200","2,32",Red,12.5,20
Mushkin Redline 64 GB,,"43,000","2,32",Red,12,18
Mushkin Redline 64 GB,,"42,800","2,32",Red,12.143,17
Mushkin Redline 64 GB,,"42,666","2,32",Red,12.003,16
Mushkin Redline 16 GB,,"43,600","2,8",Red,10,18
Mushkin Redline 64 GB,,"43,600","2,32",Red,10,18
Mushkin Redline 32 GB,,"43,600","2,16",Red,10,18
Mushkin Redline 16 GB,,"43,466","2,8",Red,10.387,18
Mushkin Redline 32 GB,,"43,466","2,16",Red,10.387,18
Mushkin Redline 64 GB,,"43,200","2,32",Red,12.5,20
Mushkin Redline 64 GB,,"43,200","2,32",Red,10,16
Mushkin Redline 32 GB,,"43,200","2,16",Red,10,16
Mushkin Redline 64 GB,,"43,000","2,32",Red,12,18
Mushkin Redline 16 GB,,"43,200","2,8",Red,10,16
Mushkin Redline 32 GB,,"43,200","2,16",Red,12.5,20
Mushkin Redline 16 GB,,"43,466","2,8",Red,9.233,16
Mushkin Redline 16 GB,,"43,200","2,8",Red,12.5,20
Mushkin Redline 16 GB,,"42,800","2,8",Red,12.143,17
Mushkin Redline 16 GB,,"43,000","2,8",Red,12,18
Mushkin Redline 32 GB,,"43,200","2,16",Red,12.5,20
Mushkin Redline 16 GB,,"43,200","2,8",Red,12.5,20
Mushkin Redline 16 GB,,"44,000","2,8",Black,9,18
Mushkin Redline 16 GB,,"43,600","2,8",Black,8.889,16
Mushkin Redline 16 GB,,"43,600","2,8",White,8.889,16
Mushkin Blackline 4 GB,,"42,400","1,4",Black,12.5,15
Mushkin Blackline 8 GB,,"42,400","1,8",Black,12.5,15
Mushkin Blackline 4 GB,,"42,400","1,4",Black,12.5,15
Mushkin Blackline 8 GB,,"42,133","1,8",Black,11.252,12
Mushkin Silverline 16 GB,,"42,133","1,16",Silver,14.065,15
Mushkin Silverline 64 GB,,"42,133","4,16",Silver,14.065,15
Mushkin Silverline 4 GB,,"42,133","1,4",Silver,14.065,15
Mushkin Silverline 32 GB,,"42,133","4,8",Silver,14.065,15
Mushkin Silverline 8 GB,,"42,133","1,8",Silver,14.065,15
Mushkin Silverline 8 GB,,"42,133","1,8",Silver,14.065,15
Mushkin Silverline 32 GB,,"42,133","4,8",Silver,14.065,15
Mushkin Silverline 64 GB,,"42,400","4,16",Silver,14.167,17
Mushkin Silverline 4 GB,,"42,400","1,4",Silver,14.167,17
Mushkin Silverline 8 GB,,"42,400","2,4",Silver,14.167,17
Mushkin Silverline 16 GB,,"42,400","4,4",Silver,14.167,17
Mushkin Silverline 8 GB,49.23,"42,400","1,8",Silver,14.167,17
Mushkin Silverline 32 GB,,"42,400","4,8",Silver,14.167,17
Mushkin Silverline 16 GB,,"42,666","1,16",Silver,14.254,19
Mushkin Silverline 4 GB,,"42,666","1,4",Silver,14.254,19
Mushkin Silverline 8 GB,,"42,666","2,4",Silver,14.254,19
Mushkin Silverline 8 GB,,"42,666","1,8",Silver,14.254,19
Mushkin Silverline 16 GB,,"43,200","1,16",Silver,13.75,22
Mushkin Silverline 32 GB,152.93,"43,200","1,32",Silver,13.75,22
Mushkin Proline 16 GB,,"42,666","1,16",,14.254,19
Mushkin Proline 32 GB,,"42,666","1,32",,14.254,19
Mushkin Proline 32 GB,,"42,933","1,32",,14.32,21
Mushkin Proline 8 GB,,"42,133","1,8",,14.065,15
Mushkin Proline 8 GB,34.99,"42,133","1,8",,14.065,15
Mushkin Proline 16 GB,,"42,666","1,16",,14.254,19
Mushkin Proline 32 GB,115.43,"42,666","1,32",,14.254,19
Mushkin Proline 16 GB,62.99,"42,933","1,16",,14.32,21
Mushkin Proline 16 GB,,"42,400","1,16",,14.167,17
G.Skill Trident Z Royal Elite 64 GB,,"43,600","8,8",,7.778,14
G.Skill Ripjaws V 64 GB,,"43,600","8,8",Black,7.778,14
G.Skill Trident Z 32 GB,,"55,600","2,16",White / Black,14.286,40
G.Skill Trident Z 32 GB,,"55,600","2,16",White / Black,14.286,40
G.Skill Trident Z 32 GB,,"55,600","2,16",Black,14.286,40
G.Skill Trident Z 32 GB,,"55,600","2,16",Black,12.857,36
G.Skill Ripjaws V 128 GB,,"42,666","8,16",Red,12.003,16
G.Skill Ripjaws V 128 GB,,"43,000","8,16",Red,10.667,16
G.Skill Ripjaws V 128 GB,,"42,400","8,16",Red,12.5,15
G.Skill Ripjaws V 128 GB,,"42,666","8,16",Red,12.003,16
G.Skill Ripjaws V 8 GB,,"43,000","1,8",Red,10.667,16
G.Skill Sniper X 16 GB,,"42,400","2,8",Black / White,14.167,17
G.Skill Sniper X 64 GB,,"42,400","4,16",Black / White,14.167,17
G.Skill Sniper X 32 GB,,"42,666","4,8",Black / White,14.254,19
G.Skill Sniper X 16 GB,,"43,000","2,8",Black / White,10.667,16
G.Skill Sniper X 32 GB,,"43,000","2,16",Black / White,10.667,16
G.Skill Sniper X 32 GB,,"43,000","4,8",Black / White,10.667,16
G.Skill Sniper X 32 GB,,"43,200","4,8",Black / White,10,16
G.Skill Sniper X 64 GB,,"43,200","4,16",Black / White,10,16
G.Skill Sniper X 32 GB,,"43,600","4,8",Black / White,10.556,19
G.Skill Sniper X 8 GB,,"43,600","1,8",Black / White,10.556,19
G.Skill Sniper X 16 GB,,"43,600","2,8",White,10,18
G.Skill Trident Z Royal 32 GB,,"43,600","4,8",Gold,8.889,16
G.Skill Trident Z Royal 16 GB,,"44,000","2,8",Gold,8,16
G.Skill Trident Z Royal Elite 128 GB,,"43,600","8,16",Gold,7.778,14
G.Skill Trident Z Royal Elite 64 GB,,"43,600","8,8",Gold,7.778,14
G.Skill Trident Z Royal Elite 32 GB,,"44,000","2,16",Gold,8,16
G.Skill Trident Z RGB 128 GB,,"42,400","8,16",,12.5,15
G.Skill Trident Z RGB 64 GB,,"43,200","8,8",,9.375,15
G.Skill Trident Z RGB 128 GB,,"43,600","8,16",,9.444,17
G.Skill Trident Z RGB 16 GB,,"44,000","2,8",,8.5,17
G.Skill Trident Z RGB 32 GB,,"44,133","4,8",,9.194,19
G.Skill F4-3200C15Q-64GTZSW 64 GB,,"43,200","4,16",Gray / White,9.375,15
G.Skill F4-3200C15Q2-128GTZ 128 GB,,"43,200","8,16",Gray / Red,9.375,15
G.Skill F4-3200C15Q2-128GTZSW 128 GB,,"43,200","8,16",Gray / White,9.375,15
G.Skill F4-3200C16D-16GTZKY 16 GB,,"43,200","2,8",Black / Yellow,10,16
G.Skill F4-3200C16D-32GTZKO 32 GB,,"43,200","2,16",Black / Orange,10,16
G.Skill F4-3200C16D-32GTZKY 32 GB,,"43,200","2,16",Black / Yellow,10,16
G.Skill F4-3200C16Q-32GTZKO 32 GB,,"43,200","4,8",Black / Orange,10,16
G.Skill F4-3200C16Q-64GTZKO 64 GB,,"43,200","4,16",Black / Orange,10,16
G.Skill F4-3200C16Q-64GTZKW 64 GB,,"43,200","4,16",Black / White,10,16
G.Skill F4-3200C16Q-64GTZKY 64 GB,,"43,200","4,16",Black / Yellow,10,16
G.Skill F4-3200C16Q-64GTZSW 64 GB,,"43,200","4,16",Gray / White,10,16
G.Skill F4-3200C16Q2-128GTZKO 128 GB,,"43,200","8,16",Black / Orange,10,16
G.Skill F4-3200C16Q2-128GTZSW 128 GB,,"43,200","8,16",Gray / White,10,16
G.Skill F4-3200C16Q2-64GTZB 64 GB,,"43,200","8,8",Gray / Red,10,16
G.Skill F4-3200C16Q2-64GTZKO 64 GB,,"43,200","8,8",Gray / Orange,10,16
G.Skill F4-3200C16Q2-64GTZKW 64 GB,,"43,200","8,8",Black / White,10,16
G.Skill F4-3200C16Q2-64GTZSK 64 GB,,"43,200","8,8",Gray / Black,10,16
G.Skill F4-3200C16Q2-64GTZSW 64 GB,,"43,200","8,8",Gray / White,10,16
G.Skill F4-3600C17Q-64GTZSW 64 GB,,"43,600","4,16",Gray / White,9.444,17
G.Skill F4-3866C18Q-32GTZ 32 GB,,"43,866","4,8",Gray / Red,9.312,18
G.Skill F4-3866C18Q-32GTZSW 32 GB,,"43,866","4,8",Gray / White,9.312,18
G.Skill F4-4000C18Q-32GTZSW 32 GB,,"44,000","4,8",Gray / White,9,18
G.Skill Ares 8 GB,,"31,600","1,8",Blue,11.25,9
G.Skill Ares 4 GB,,"31,600","1,4",Orange,11.25,9
G.Skill Ares 8 GB,,"31,600","1,8",Orange,12.5,10
G.Skill Ares 64 GB,,"31,333","8,8",Orange,13.503,9
G.Skill Trident Z Neo 16 GB,,"42,666","2,8",Black / White,13.503,18
G.Skill Trident Z Neo 32 GB,,"42,666","4,8",Black / White,13.503,18
G.Skill Trident Z RGB (For AMD) 64 GB,,"42,400","8,8",Black,12.5,15
G.Skill Trident Z RGB (For AMD) 128 GB,,"42,933","8,16",Black,9.547,14
G.Skill Trident Z RGB (For AMD) 64 GB,,"42,933","8,8",Black,9.547,14
G.Skill Trident Z RGB (For AMD) 128 GB,,"42,933","8,16",Black,10.91,16
G.Skill Trident Z RGB (For AMD) 64 GB,,"42,933","8,8",Black,10.91,16
G.Skill Ripjaws 4 16 GB,,"43,000","2,8",Red,10.667,16
G.Skill Flare X 128 GB,,"42,933","8,16",Black,10.91,16
TEAMGROUP Elite Plus 8 GB,,"54,800","1,8",Silver,16.667,40
G.Skill Trident Z RGB 32 GB,,"43,200","2,16",Black,10,16
Acer UD100 4 GB,,"42,666","1,4",Black,14.254,19
Corsair Vengeance RGB Pro SL 128 GB,,"43,200","8,16",Black,10,16
Patriot Signature Line 4 GB,17.79,"42,400","1,4",,15.833,19
Patriot Viper Venom RGB 32 GB,,"43,000","2,16",Black,10.667,16
Patriot Viper Venom RGB 32 GB,,"43,600","2,16",Black,9.444,17
Patriot Viper Steel 32 GB,,"43,000","1,32",Gray,10.667,16
Silicon Power XPOWER Zenith Gaming 16 GB,,"43,600","1,16",Black,10,18
Silicon Power XPOWER Zenith Gaming 16 GB,,"43,200","1,16",Black,10,16
Silicon Power XPOWER Zenith Gaming 16 GB,,"43,200","1,16",Black,10,16
Silicon Power XPOWER Zenith Gaming 32 GB,,"43,200","2,16",Black,10,16
Kingston ValueRAM 16 GB,74.98,"42,133","1,16",,14.065,15
Silicon Power XPOWER Zenith RGB Gaming 8 GB,,"55,200","1,8",Black,14.615,38
Silicon Power XPOWER Zenith RGB Gaming 8 GB,,"55,200","1,8",White,14.615,38
Silicon Power XPOWER Zenith RGB Gaming 8 GB,,"55,600","1,8",Black,14.286,40
Silicon Power XPOWER Zenith RGB Gaming 8 GB,,"55,600","1,8",White,14.286,40
Silicon Power XPOWER Zenith RGB Gaming 16 GB,,"55,200","1,16",Black,14.615,38
Silicon Power XPOWER Zenith RGB Gaming 16 GB,,"55,200","1,16",White,14.615,38
Silicon Power XPOWER Zenith RGB Gaming 16 GB,,"55,600","1,16",Black,14.286,40
Silicon Power XPOWER Zenith RGB Gaming 16 GB,,"55,600","1,16",White,14.286,40
Silicon Power XPOWER Zenith RGB Gaming 32 GB,,"55,200","2,16",White,14.615,38
Silicon Power XPOWER Zenith RGB Gaming 32 GB,,"55,200","1,32",Black,14.615,38
Silicon Power XPOWER Zenith RGB Gaming 32 GB,,"55,200","1,32",White,14.615,38
Silicon Power XPOWER Zenith RGB Gaming 32 GB,,"55,600","2,16",Black,14.286,40
Silicon Power XPOWER Zenith RGB Gaming 32 GB,,"55,600","1,32",Black,14.286,40
Silicon Power XPOWER Zenith RGB Gaming 32 GB,,"55,600","1,32",White,14.286,40
